,anime_id,name,picture_medium,picture_large,status,rating,watched_episode,rewatching,last_updated,finish_date,start_date
117,50421,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,https://cdn.myanimelist.net/images/anime/1181/127617.jpg,https://cdn.myanimelist.net/images/anime/1181/127617l.jpg,plan_to_watch,0,0,False,2022-06-27T12:34:22+00:00,,
118,47161,Shikkakumon no Saikyou Kenja,https://cdn.myanimelist.net/images/anime/1132/120388.jpg,https://cdn.myanimelist.net/images/anime/1132/120388l.jpg,completed,7,12,False,2022-07-09T07:27:53+00:00,2022-07-09,
119,38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,https://cdn.myanimelist.net/images/anime/1715/103419.jpg,https://cdn.myanimelist.net/images/anime/1715/103419l.jpg,completed,7,12,False,2022-06-28T12:32:06+00:00,2022-06-28,
120,23233,Shinmai Maou no Testament,https://cdn.myanimelist.net/images/anime/1654/112033.jpg,https://cdn.myanimelist.net/images/anime/1654/112033l.jpg,plan_to_watch,0,0,False,2022-04-10T21:54:53+00:00,,
121,49849,Shinmai Renkinjutsushi no Tenpo Keiei,https://cdn.myanimelist.net/images/anime/1963/128728.jpg,https://cdn.myanimelist.net/images/anime/1963/128728l.jpg,completed,7,12,False,2022-12-23T09:03:13+00:00,2022-12-23,
122,40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",https://cdn.myanimelist.net/images/anime/1888/133089.jpg,https://cdn.myanimelist.net/images/anime/1888/133089l.jpg,completed,8,12,False,2022-05-06T11:32:48+00:00,2022-05-02,
123,35839,Sora yori mo Tooi Basho,https://cdn.myanimelist.net/images/anime/6/89879.jpg,https://cdn.myanimelist.net/images/anime/6/89879l.jpg,completed,10,13,False,2022-04-15T11:27:35+00:00,2022-04-15,2022-04-15
124,52991,Sousou no Frieren,https://cdn.myanimelist.net/images/anime/1015/138006.jpg,https://cdn.myanimelist.net/images/anime/1015/138006l.jpg,watching,10,14,False,2023-12-08T22:16:50+00:00,,2023-12-08
125,51252,Spy Kyoushitsu,https://cdn.myanimelist.net/images/anime/1491/132864.jpg,https://cdn.myanimelist.net/images/anime/1491/132864l.jpg,plan_to_watch,0,0,False,2022-10-20T22:54:09+00:00,,
126,50265,Spy x Family,https://cdn.myanimelist.net/images/anime/1441/122795.jpg,https://cdn.myanimelist.net/images/anime/1441/122795l.jpg,on_hold,0,5,False,2022-10-08T00:55:46+00:00,,2022-04-09
127,11757,Sword Art Online,https://cdn.myanimelist.net/images/anime/11/39717.jpg,https://cdn.myanimelist.net/images/anime/11/39717l.jpg,completed,7,25,False,2022-06-09T10:27:06+00:00,2022-06-09,
128,36475,Sword Art Online Alternative: Gun Gale Online,https://cdn.myanimelist.net/images/anime/1141/93288.jpg,https://cdn.myanimelist.net/images/anime/1141/93288l.jpg,completed,7,12,False,2022-06-14T10:38:56+00:00,2022-06-14,
129,21881,Sword Art Online II,https://cdn.myanimelist.net/images/anime/1223/121999.jpg,https://cdn.myanimelist.net/images/anime/1223/121999l.jpg,completed,7,24,False,2022-06-10T08:55:29+00:00,2022-06-10,
130,31765,Sword Art Online Movie: Ordinal Scale,https://cdn.myanimelist.net/images/anime/1557/123313.jpg,https://cdn.myanimelist.net/images/anime/1557/123313l.jpg,completed,7,1,False,2022-06-11T07:37:30+00:00,2022-06-11,
131,36474,Sword Art Online: Alicization,https://cdn.myanimelist.net/images/anime/1993/93837.jpg,https://cdn.myanimelist.net/images/anime/1993/93837l.jpg,completed,8,24,False,2022-06-16T06:57:05+00:00,2022-06-15,
132,39597,Sword Art Online: Alicization - War of Underworld,https://cdn.myanimelist.net/images/anime/1630/103417.jpg,https://cdn.myanimelist.net/images/anime/1630/103417l.jpg,completed,7,12,False,2022-06-16T22:55:45+00:00,2022-06-16,
133,40540,Sword Art Online: Alicization - War of Underworld 2nd Season,https://cdn.myanimelist.net/images/anime/1438/105106.jpg,https://cdn.myanimelist.net/images/anime/1438/105106l.jpg,completed,8,11,False,2022-06-17T21:32:50+00:00,2022-06-17,
134,20021,Sword Art Online: Extra Edition,https://cdn.myanimelist.net/images/anime/1927/121997.jpg,https://cdn.myanimelist.net/images/anime/1927/121997l.jpg,completed,6,1,False,2022-06-10T08:55:18+00:00,2022-06-10,
135,50275,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,https://cdn.myanimelist.net/images/anime/1656/126446.jpg,https://cdn.myanimelist.net/images/anime/1656/126446l.jpg,plan_to_watch,0,0,False,2022-06-27T12:41:29+00:00,,
136,40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,https://cdn.myanimelist.net/images/anime/1512/111549.jpg,https://cdn.myanimelist.net/images/anime/1512/111549l.jpg,dropped,6,4,False,2022-07-23T01:19:56+00:00,,2022-07-22
137,47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,https://cdn.myanimelist.net/images/anime/1263/119511.jpg,https://cdn.myanimelist.net/images/anime/1263/119511l.jpg,completed,8,12,False,2022-06-02T10:52:47+00:00,2022-06-02,
138,37430,Tensei shitara Slime Datta Ken,https://cdn.myanimelist.net/images/anime/1069/123309.jpg,https://cdn.myanimelist.net/images/anime/1069/123309l.jpg,completed,8,24,False,2022-06-05T08:00:28+00:00,2022-06-05,
139,39551,Tensei shitara Slime Datta Ken 2nd Season,https://cdn.myanimelist.net/images/anime/1271/109841.jpg,https://cdn.myanimelist.net/images/anime/1271/109841l.jpg,completed,8,12,False,2022-06-05T08:01:47+00:00,2022-06-05,
140,41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,https://cdn.myanimelist.net/images/anime/1033/118296.jpg,https://cdn.myanimelist.net/images/anime/1033/118296l.jpg,completed,8,12,False,2022-06-07T04:30:58+00:00,2022-06-06,
141,6213,Toaru Kagaku no Railgun,https://cdn.myanimelist.net/images/anime/8/53581.jpg,https://cdn.myanimelist.net/images/anime/8/53581l.jpg,completed,8,24,False,2022-04-17T07:00:57+00:00,2022-04-17,
142,16049,Toaru Kagaku no Railgun S,https://cdn.myanimelist.net/images/anime/7/75610.jpg,https://cdn.myanimelist.net/images/anime/7/75610l.jpg,completed,9,24,False,2022-05-06T11:36:18+00:00,2022-04-20,
143,22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,https://cdn.myanimelist.net/images/anime/2/76119.jpg,https://cdn.myanimelist.net/images/anime/2/76119l.jpg,completed,0,1,False,2022-04-21T04:51:28+00:00,2022-04-20,
144,38481,Toaru Kagaku no Railgun T,https://cdn.myanimelist.net/images/anime/1819/103287.jpg,https://cdn.myanimelist.net/images/anime/1819/103287l.jpg,completed,9,25,False,2022-05-06T11:33:44+00:00,2022-04-30,
145,9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,https://cdn.myanimelist.net/images/anime/6/76118.jpg,https://cdn.myanimelist.net/images/anime/6/76118l.jpg,completed,0,1,False,2022-04-21T03:28:02+00:00,2022-04-20,
146,9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,https://cdn.myanimelist.net/images/anime/1134/98125.jpg,https://cdn.myanimelist.net/images/anime/1134/98125l.jpg,completed,0,1,False,2022-04-21T03:27:53+00:00,2022-04-20,
147,8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,https://cdn.myanimelist.net/images/anime/11/21780.jpg,https://cdn.myanimelist.net/images/anime/11/21780l.jpg,completed,0,2,False,2022-04-17T10:14:14+00:00,2022-04-17,
148,4654,Toaru Majutsu no Index,https://cdn.myanimelist.net/images/anime/2/75533.jpg,https://cdn.myanimelist.net/images/anime/2/75533l.jpg,completed,7,24,False,2022-04-16T12:30:43+00:00,2022-04-14,2022-04-10
149,8937,Toaru Majutsu no Index II,https://cdn.myanimelist.net/images/anime/9/75612.jpg,https://cdn.myanimelist.net/images/anime/9/75612l.jpg,completed,7,24,False,2022-04-22T09:48:15+00:00,2022-04-22,
150,36432,Toaru Majutsu no Index III,https://cdn.myanimelist.net/images/anime/1583/93857.jpg,https://cdn.myanimelist.net/images/anime/1583/93857l.jpg,completed,7,26,False,2022-05-06T11:33:38+00:00,2022-04-30,
151,11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,https://cdn.myanimelist.net/images/anime/1885/93861.jpg,https://cdn.myanimelist.net/images/anime/1885/93861l.jpg,completed,6,1,False,2022-04-22T09:48:35+00:00,2022-04-22,
152,5955,Toaru Majutsu no Index-tan,https://cdn.myanimelist.net/images/anime/11/26651.jpg,https://cdn.myanimelist.net/images/anime/11/26651l.jpg,completed,0,2,False,2022-04-14T11:40:31+00:00,2022-04-14,
153,41389,Tonikaku Kawaii,https://cdn.myanimelist.net/images/anime/1613/108722.jpg,https://cdn.myanimelist.net/images/anime/1613/108722l.jpg,completed,8,12,False,2022-05-31T05:51:30+00:00,2022-05-30,
154,45598,Tonikaku Kawaii: Kaisou,https://cdn.myanimelist.net/images/anime/1980/110984.jpg,https://cdn.myanimelist.net/images/anime/1980/110984l.jpg,completed,0,1,False,2022-05-31T06:19:04+00:00,2022-05-30,
155,44931,Tonikaku Kawaii: SNS,https://cdn.myanimelist.net/images/anime/1765/122768.jpg,https://cdn.myanimelist.net/images/anime/1765/122768l.jpg,completed,8,1,False,2022-06-14T10:53:03+00:00,2022-05-30,
156,40615,Umibe no Étranger,https://cdn.myanimelist.net/images/anime/1668/108792.jpg,https://cdn.myanimelist.net/images/anime/1668/108792l.jpg,plan_to_watch,0,0,False,2022-06-15T00:38:48+00:00,,
157,51552,Watashi no Shiawase na Kekkon,https://cdn.myanimelist.net/images/anime/1147/122444.jpg,https://cdn.myanimelist.net/images/anime/1147/122444l.jpg,plan_to_watch,0,0,False,2022-04-07T01:03:04+00:00,,
158,37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",https://cdn.myanimelist.net/images/anime/1205/111403.jpg,https://cdn.myanimelist.net/images/anime/1205/111403l.jpg,completed,7,12,False,2022-06-08T06:41:16+00:00,2022-06-07,
159,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,https://cdn.myanimelist.net/images/anime/5/86830.jpg,https://cdn.myanimelist.net/images/anime/5/86830l.jpg,completed,8,12,False,2022-05-26T12:13:45+00:00,2022-05-26,
160,50175,"Yuusha, Yamemasu",https://cdn.myanimelist.net/images/anime/1934/122301.jpg,https://cdn.myanimelist.net/images/anime/1934/122301l.jpg,completed,8,12,False,2022-06-21T23:16:20+00:00,2022-06-21,
161,51562,"Yuusha, Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na",https://cdn.myanimelist.net/images/anime/1369/123738.jpg,https://cdn.myanimelist.net/images/anime/1369/123738l.jpg,plan_to_watch,0,0,False,2022-06-27T12:59:29+00:00,,
